Gene_acc,Gene_id,PG.ProteinAccessions,H4ALL.1,H4ALL.2,H4ALL.3,KO8.1,KO8.2,KO8.3,Desc
1568,Tb927.11.12930,Tb927.11.12930:mRNA-p1,12.430601599584788,13.72014048835943,13.020356553681601,14.037412561015728,15.133098301789662,14.562484788384525,Mitoribosomal LSU assembly factor 2
1569,Tb927.11.12940,Tb927.11.12940:mRNA-p1,18.771367557379676,18.584693265424264,18.67372777538634,18.255750124253606,18.152137818362952,18.47191455563109,"Uncharacterised protein family (UPF0160), putative"
1570,Tb927.11.12950,Tb927.11.12950:mRNA-p1,16.91420782479112,16.96165926272018,16.90003750679686,17.002361108478432,16.68158190381954,17.05515547827064,"ras-like small GTPase, putative"
1571,Tb927.11.12970,Tb927.11.12970:mRNA-p1,16.23499996038573,16.299731781363626,16.372034871932616,16.692495571492785,16.048002364774785,16.526259948167443,"hypothetical protein, conserved"
1572,Tb927.11.13000,Tb927.11.13000:mRNA-p1,16.54966612056469,16.6545326747752,16.64815084340826,16.548470703317285,16.754322575067153,16.49046066453844,"phospholipid-transporting ATPase, putative"
1573,Tb927.11.13010,Tb927.11.13010:mRNA-p1,17.244651999921885,17.392910493592467,17.28337072366206,17.309789404735444,17.128363491442343,17.402251323399295,hypothetical protein
1574,Tb927.11.13020,Tb927.11.13020:mRNA-p1;Tb927.11.13030:mRNA-p1;Tb927.11.13040:mRNA-p1;Tb927.11.13050:mRNA-p1,21.28033042735,21.162449108968218,21.066455328426677,20.740488069864508,20.623250681063503,20.65737602502919,calmodulin
1575,Tb927.11.13060,Tb927.11.13060:mRNA-p1,17.708412775413294,17.572554636222662,17.645574882062974,17.502726085504047,17.24970244073859,17.449833146144837,"translation-associated element 2, putative"
1576,Tb927.11.13070,Tb927.11.13070:mRNA-p1,14.511092692578622,14.352248356661883,14.46403290795155,14.382679167152624,14.182757137306643,14.182180186251232,"O-phosphoseryl-tRNA(Sec) selenium transferase, putative"
1577,Tb927.11.13080,Tb927.11.13080:mRNA-p1,17.88166907732779,18.31003538510342,18.27731876188603,18.240838488181335,17.53220406532538,18.03109892893857,"hypothetical protein, conserved"
1578,Tb927.11.13110,Tb927.11.13110:mRNA-p1,15.909887042553924,15.522985055781914,15.792295830224862,15.684044221535261,15.78372595430535,16.240157487190288,"hypothetical protein, conserved"
1580,Tb927.11.13130,Tb927.11.13130:mRNA-p1,19.122912177782005,18.916325328216534,19.00962054973097,18.788427507452433,19.072481346982755,18.949397589706063,membrane-bound acid phosphatase 1 precursor
1581,Tb927.11.13150,Tb927.11.13150:mRNA-p1,16.54711728804878,16.5187945651411,16.779199746408032,16.340125556471655,16.420230616683824,16.668542783567496,"UEV domain/Zinc finger, C3HC4 type (RING finger), putative"
1582,Tb927.11.13180,Tb927.11.13180:mRNA-p1,19.070290655613462,19.09657313349195,19.17646202012044,19.065732325961328,18.756288162136688,19.110747092618105,Present in the outer mitochondrial membrane proteome 10
1583,Tb927.11.13190,Tb927.11.13190:mRNA-p1,23.000816514506145,22.733442806811478,22.81282459557297,22.511072297744285,22.722471319442384,22.605122166714683,"elongation factor 1 gamma, putative"
1584,Tb927.11.13200,Tb927.11.13200:mRNA-p1,17.30040479191855,17.343186800037063,17.36112936863302,17.212082062187307,17.428492824387487,17.39853025663715,"LEM3 (ligand-effect modulator 3) family / CDC50 family, putative"
1585,Tb927.11.13220,Tb927.11.13220:mRNA-p1,15.690796003346751,16.059473690569256,15.968285258454012,16.11513591055358,16.16137411035073,16.14233208681245,phospholipid:diacylglycerol acyltransferase-like protein
1586,Tb927.11.13230,Tb927.11.13230:mRNA-p1,20.34367193636183,20.210319674923966,20.29803948716212,20.404168372754494,20.160039432209025,20.523879924413457,"VAMP-associated protein, putative"
1587,Tb927.11.13240,Tb927.11.13240:mRNA-p1,14.101985125425836,13.925919471563637,14.144797164093099,13.827214274708995,13.96597306248205,14.165096524190497,"RNA polymerase subunit, putative"
1588,Tb927.11.13250,Tb927.11.13250:mRNA-p1,21.268943849728526,21.327876732738602,21.19901792295074,21.03086815055975,21.024229485088906,20.969956900332967,"eukaryotic translation initiation factor 2 gamma, putative"
1589,Tb927.11.13260,Tb927.11.13260.1-p1;Tb927.11.13260.2-p1,15.036106521380367,15.298278108306098,15.26316688371982,15.20695904255595,15.148354463569865,15.155159320898887,"hypothetical protein, conserved"
1590,Tb927.11.13270,Tb927.11.13270:mRNA-p1,19.075249812558805,19.142065912377873,19.089592073584964,19.034160694620233,19.082176822313418,19.045609035116797,"hypothetical protein, conserved"
1591,Tb927.11.13280,Tb927.11.13280:mRNA-p1,20.88687281627472,21.02032704767775,20.898404414633514,20.99215764036087,20.722375110535037,20.972040663973168,Guide RNA binding protein 25
1592,Tb927.11.13290,Tb927.11.13290:mRNA-p1,17.68644356807644,17.661273268828392,17.6370643866097,17.50695533244134,17.82243439012029,17.544620186979643,mitochondrial import inner membrane translocase subunit tim17
1593,Tb927.11.1330,Tb927.11.1330:mRNA-p1,20.40370849237527,20.238170295395392,20.216670380406168,20.034926716585506,20.150566667420794,20.24740212846466,"Stress responsive A/B Barrel Domain, putative"
1594,Tb927.11.13300,Tb927.11.13300:mRNA-p1,18.670179700399796,18.463501423879624,18.616009531588507,18.46096651311806,18.845845099083494,18.453773000841508,Intraflagellar transport protein 25
1595,Tb927.11.13310,Tb927.11.13310:mRNA-p1,13.746356653884996,13.424026060317315,14.193498891085666,13.349614240551896,13.251795734345114,13.292220232436968,"hypothetical protein, conserved"
1596,Tb927.11.13340,Tb927.11.13340:mRNA-p1,16.680124154074772,16.835374272486067,16.677087850314493,16.44025974818221,16.596742895615513,16.767949626682455,"hypothetical protein, conserved"
1597,Tb927.11.13360,Tb927.11.13360:mRNA-p1,18.94804197921237,18.918836402046107,18.866354430612198,18.60210461127036,18.724393318740006,18.758234907910843,"AAA ATPase, putative"
1599,Tb927.11.13380,Tb927.11.13380:mRNA-p1,17.558197989036834,17.44840130606174,17.36596381208759,17.146023850794933,17.702318767011523,17.385402835054663,VSG Exclusion Protein 2
1600,Tb927.11.13400,Tb927.11.13400:mRNA-p1,17.325927814918234,17.17426999516677,17.210856656324363,16.965249338714234,17.317622384999733,17.14598654777985,"Bromodomain, putative"
1601,Tb927.11.13450,Tb927.11.13450:mRNA-p1,16.43091342743956,16.64366828993259,16.54716495679971,16.643956018809924,16.36667239096053,16.727227061588337,"hypothetical protein, conserved"
1602,Tb927.11.13460,Tb927.11.13460:mRNA-p1,18.431339083585986,18.456246739423705,18.40867777243454,18.28009136829681,18.109956555649514,18.245979427581243,"hypothetical protein, conserved"
1603,Tb927.11.13470,Tb927.11.13470:mRNA-p1,20.64619776536796,19.920693313201152,20.52150890741936,20.57106574265803,20.403944300118862,20.162983159026588,"PPPDE putative peptidase domain containing protein, putative"
1605,Tb927.11.13490,Tb927.11.13490:mRNA-p1,14.980927847873605,15.161769276590542,15.244205864448169,15.691508934896952,16.010420540608838,15.482325572799308,"hypothetical protein, conserved"
1606,Tb927.11.1350,Tb927.11.1350:mRNA-p1,17.250602747089463,17.142863821096864,17.153037060897432,17.046806612472533,17.256374277363957,17.262598277908253,"calcium uniporter protein, mitochondrial"
1607,Tb927.11.13500,Tb927.11.13500:mRNA-p1,22.447591030672267,22.36345931865599,22.367898606625573,22.084108155391316,22.48669228544121,22.29731400996823,par1
1608,Tb927.11.13520,Tb927.11.13520:mRNA-p1,20.104950451297317,20.072069127832616,20.36281456067043,20.36462829385093,20.60980434626938,20.296605530656006,"hypothetical protein, conserved"
1609,Tb927.11.13540,Tb927.11.13540:mRNA-p1,16.140755206674246,16.012325990047675,16.308728975494287,16.16999975463119,16.173828537417617,16.16873286034879,"hypothetical protein, conserved"
1610,Tb927.11.13550,Tb927.11.13550:mRNA-p1,17.29462635748692,17.136794030328694,17.197977186840784,17.14192594850831,17.3255486671176,17.09698210968727,"hypothetical protein, conserved"
1612,Tb927.11.13570,Tb927.11.13570:mRNA-p1,19.650455991435805,19.672237349314084,19.618686269874182,19.573394555813266,17.920819499321308,19.459446627954204,"hypothetical protein, conserved"
1613,Tb927.11.13580,Tb927.11.13580:mRNA-p1,16.504499214551373,16.533050804722933,16.38906344758378,16.497923448464157,16.750727837198955,16.616066198578014,ubiquinone biosynthesis protein-like protein
1615,Tb927.11.1360,Tb927.11.1360:mRNA-p1,16.51962329644626,16.531050620928394,16.48893000922648,16.014603185521274,15.900563280644242,16.138285238867542,"zinc-finger of a C2HC-type, putative"
1616,Tb927.11.13610,Tb927.11.13610:mRNA-p1,17.828802604423565,17.517323132604673,17.80645817156212,17.99296901254882,17.769588080349568,17.851423276943976,"rhodanese-like domain containing protein, putative"
1617,Tb927.11.13640,Tb927.11.13640:mRNA-p1,17.86497776212836,17.644303000297754,17.75654848407039,17.77749863787305,17.67773931682608,17.692074300170596,J-binding protein
1618,Tb927.11.13660,Tb927.11.13660:mRNA-p1,14.91038124025379,15.079397865436654,15.128372302541287,14.788461063373159,15.264141749670895,15.4399378901194,"hypothetical protein, conserved"
1619,Tb927.11.13670,Tb927.11.13670:mRNA-p1,19.629812166673457,18.095094512897518,19.51579955846081,19.38970459085656,19.511730941383306,19.19318362707386,"hypothetical protein, conserved"
1620,Tb927.11.13680,Tb927.11.13680:mRNA-p1,17.194918229689826,17.06124773715254,17.19474122680827,17.00730655171825,16.825775179420276,16.96407517954205,"hypothetical protein, conserved"
1621,Tb927.11.13690,Tb927.11.13690.1-p1;Tb927.11.13690.2-p1,16.8108708734358,16.292067697134602,16.786702658208053,16.57317679017472,16.565749065724457,16.525798090353625,Radial spoke protein 11
1622,Tb927.11.1370,Tb927.11.1370:mRNA-p1,19.133105515767493,19.065339377170833,18.93286100566801,18.944623243711376,18.775337801546705,19.078672690380184,Dithiol glutaredoxin 1
1623,Tb927.11.13700,Tb927.11.13700:mRNA-p1,16.581203340829386,15.613811604517242,16.638922841792525,15.214847354787587,16.900776907905286,16.23742238629289,Basal body protein
1624,Tb927.11.13730,Tb927.11.13730:mRNA-p1,15.251914892174465,15.605806042383477,15.351835096735764,14.463024393004536,15.525996491150261,14.722784188559096,ornithine decarboxylase
1625,Tb927.11.13750,Tb927.11.13750:mRNA-p1,21.279100011896766,21.794709056130504,21.840092909197796,21.64378101075962,21.368012282432012,21.591085029286557,Ras-related protein Rab4
1626,Tb927.11.13760,Tb927.11.13760:mRNA-p1,16.117107220965238,16.403511002983798,16.13558639506246,16.246209996027254,15.439112571013963,16.31699422228692,"hypothetical protein, conserved"
1627,Tb927.11.13770,Tb927.11.13770:mRNA-p1,17.548191630043235,17.379895895532677,16.496885464694696,17.467465127673947,17.30833278015698,16.47493799486378,"LEM3 (ligand-effect modulator 3) family / CDC50 family, putative"
1628,Tb927.11.13780,Tb927.11.13780:mRNA-p1,20.44156457206254,20.480583389230862,20.489406025076494,20.22623827712505,20.472459435880705,20.37172906056156,profilin
1629,Tb927.11.1380,Tb927.11.1380:mRNA-p1,19.6120863603743,19.557014416158015,19.323226598501797,18.700057813194658,18.36125723549053,19.376875882133447,"Right handed beta helix region/Periplasmic copper-binding protein (NosD), putative"
1631,Tb927.11.13810,Tb927.11.13810:mRNA-p1,17.520897025360707,17.234056521969247,17.480066353129015,17.03487333323791,17.18690689572238,16.91628924179262,"ATP- dependent RNA helicase, putative"
1632,Tb927.11.13820,Tb927.11.13820:mRNA-p1,17.635016275992086,17.58617664581243,17.680902240168987,17.609936647359433,17.909894182170255,17.56730438999114,"hypothetical protein, conserved"
1633,Tb927.11.13840,Tb927.11.13840:mRNA-p1,15.89753529143627,16.379095267215654,16.30289630343484,16.605822767842525,17.22668794506485,16.36727489614428,"hypothetical protein, conserved"
1634,Tb927.11.13860,Tb927.11.13860:mRNA-p1,18.147126030369623,18.1716060883885,18.32379997743451,18.305409962197867,18.700673595588132,18.21344230574026,"hypothetical protein, conserved"
1635,Tb927.11.13870,Tb927.11.13870:mRNA-p1,17.7656041852163,17.662637411942317,17.696122161662355,17.76706259979195,17.23594716331347,17.76699701089057,"uncharacterized protein, PH0010 family/AmmeMemoRadiSam system protein A, putative"
1636,Tb927.11.1390,Tb927.11.1390:mRNA-p1,17.299740583652284,17.231443279351264,17.186617690907543,17.144748628733876,17.138288051601883,17.120523612820882,"class I transcription factor A, subunit 1"
1637,Tb927.11.13900,Tb927.11.13900:mRNA-p1,15.740466143914386,16.847798596929533,16.65224651163544,16.62130282133109,16.327928114316997,16.542115803506718,Centrin-5
1638,Tb927.11.13920,Tb927.11.13920:mRNA-p1,20.28060130362579,19.90774218575712,20.114309167715998,20.724242168135756,20.38937164682908,20.506791333948687,"kinesin-II 85 Kd subunit, putative"
1639,Tb927.11.13930,Tb927.11.13930:mRNA-p1,17.302078971435932,17.389380837955724,17.22779145544854,16.872378984734784,16.854364593412278,16.898027462020384,"U3 small nucleolar ribonucleoprotein protein IMP3, putative"
1641,Tb927.11.13960,Tb927.11.13960:mRNA-p1,17.779677080053627,17.734400153913803,17.80777823209705,17.521906862948406,17.80657567937886,17.619440545471257,U6 snRNA-associated Sm-like protein LSm4p
1642,Tb927.11.13970,Tb927.11.13970:mRNA-p1,19.181070797894133,18.871844998055607,18.987222369642712,18.998750521075753,19.235797323446477,18.883547476172026,"Pab1p-dependent poly(A) ribonuclease subunit, putative"
1643,Tb927.11.13980,Tb927.11.13980:mRNA-p1,13.390763041868755,12.87481291717204,13.595308594632323,12.133794441236711,-inf,12.446222981631045,Outer row dynein-assembly protein 7
1644,Tb927.11.1400,Tb927.11.1400:mRNA-p1,16.25282017019378,16.386340898868884,16.299351974333074,16.319591091427476,16.140462528737256,16.246501706562064,"hypothetical protein, conserved"
1645,Tb927.11.14020,Tb927.11.14020:mRNA-p1,22.679600687022564,22.640431848134718,22.576366819856048,22.36493027212197,22.560736315144574,22.357003569361126,nuclear RNA binding domain 2
1646,Tb927.11.14030,Tb927.11.14030:mRNA-p1,13.74863387687585,13.996146229665465,13.685380488806356,12.752624627927313,13.886142537146045,13.432891529859807,cyclin 9
1649,Tb927.11.14080,Tb927.11.14080:mRNA-p1,15.980541000811565,16.012413463918474,15.99981115068967,16.44510378258551,16.86964109385007,16.42363363007325,cyclin 2
1650,Tb927.11.14090,Tb927.11.14090:mRNA-p1,22.337722882843213,22.27656220001346,22.29867931127747,21.931605898575413,22.246838579131744,22.133363783774517,Double RNA binding domain protein 18
1651,Tb927.11.1410,Tb927.11.1410:mRNA-p1,18.313179764642673,18.1436077331747,18.115380745156784,18.075596170727206,18.177602024099755,18.064063157936697,"class I transcription factor A, subunit 3"
1652,Tb927.11.14100,Tb927.11.14100:mRNA-p1,19.533266749538157,19.252039961200232,19.444528881704834,19.02913487093142,19.511058419437727,19.27450498685477,Double RNA-binding domain containing protein 4
1653,Tb927.11.14110,Tb927.11.14110:mRNA-p1,15.73717017022241,15.76055803877036,15.779116367151476,15.420964427863293,15.83431287001802,15.949769371403782,TFIIH basal transcription factor subunit
1654,Tb927.11.14120,Tb927.11.14120:mRNA-p1,18.94422841398243,18.856947875417273,18.98840116650517,23.566936990954783,19.13851914587201,18.840735191743924,"phenylalanyl-tRNA synthetase alpha chain, putative"
1655,Tb927.11.14140,Tb927.11.14140:mRNA-p1,19.82025143073581,19.620633636394484,19.74796798434811,19.46102148799845,19.83279973553464,19.499630111586008,ethanolamine-phosphate cytidylyltransferase
1657,Tb927.11.14160,Tb927.11.14160:mRNA-p1,18.169278813475657,18.259993330041844,18.261229092768776,18.027637420333186,18.11022617073873,18.14405915697596,"Alpha/beta hydrolase family, putative"
1658,Tb927.11.14165,Tb927.11.14165:mRNA-p1,14.57484479455058,18.150139438519464,18.184599198631314,17.205309275161973,15.045027543523101,15.548343110141252,hypothetical protein
1659,Tb927.11.14170,Tb927.11.14170:mRNA-p1,16.841768275686707,16.48538614041512,16.56110436391571,16.479038140995264,16.792741848282233,16.65138448799228,"hypothetical protein, conserved"
1660,Tb927.11.14190,Tb927.11.14190:mRNA-p1,20.609492590615947,20.76352959381323,20.585435719357584,20.51720945809114,20.75041412085313,20.41701510460456,"Staphylococcal nuclease homologue/Tudor domain containing protein, putative"
1661,Tb927.11.1420,Tb927.11.1420:mRNA-p1,19.98221914312774,20.000777839785755,19.9031680366829,19.73998801358483,19.749650142240643,19.766012010317215,"hypothetical protein, conserved"
1662,Tb927.11.14200,Tb927.11.14200:mRNA-p1,19.957131363441178,19.988091492821844,19.886550329656174,19.666540207941615,19.85118762847206,19.642256993317837,ubiquitin-conjugating enzyme CDC34
1663,Tb927.11.14210,Tb927.11.14210:mRNA-p1,19.45266655748404,19.236648107864774,19.198443392759863,19.20275591809094,19.664703017779036,19.18172764790492,conserved protein
1664,Tb927.11.14220,Tb927.11.14220:mRNA-p1,19.232103366793325,19.205154727156202,19.19704882358891,19.089814940426397,19.21592589868116,19.036648696506628,Regulator of ESAG9-1
1665,Tb927.11.14230,Tb927.11.14230:mRNA-p1,16.17988631696005,15.942730600036768,16.045820140734776,16.427928906559632,16.019552723336563,15.93080274587522,"Vps23 core domain containing protein, putative"
1666,Tb927.11.14250,Tb927.11.14250:mRNA-p1,21.99874750876847,21.916152998292752,21.92547566347915,21.47481845598588,21.763429093798088,21.617806305982956,"T-complex protein 1, epsilon subunit, putative"
1667,Tb927.11.14280,Tb927.11.14280:mRNA-p1,19.12487289842068,18.922731289862085,19.070200396673844,19.05535476467722,19.124692294646994,19.03708557527043,"septum formation protein MAF homologue, putative"
1668,Tb927.11.14290,Tb927.11.14290:mRNA-p1,18.49860613689373,18.544015435884358,18.522037055148477,18.576964619909152,18.32549637724654,18.476374903430617,"vacuolar sorting protein, putative"
1669,Tb927.11.1430,Tb927.11.1430:mRNA-p1,21.490458950701257,21.475398856932255,21.397076073426753,21.36612661189266,21.417239861065603,21.388234121203595,Component of motile flagella 2
1670,Tb927.11.14300,Tb927.11.14300:mRNA-p1,20.404902993288033,20.203585635132406,20.44541931210072,20.229015480260824,20.130058322579515,20.26705825662845,"Dynein intermediate chain, axonemal"
1671,Tb927.11.14310,Tb927.11.14310:mRNA-p1,17.72654809437932,17.85668966979515,17.712707822202965,17.740970665190186,18.107897406377948,17.67235973078438,small nuclear ribonucleoprotein Sm-G
1672,Tb927.11.14330,Tb927.11.14330:mRNA-p1,18.84614820850925,18.676770290868383,18.72086233855984,18.731829038982305,18.955086439843548,18.709244764538834,"HECT-domain (ubiquitin-transferase), putative"
1673,Tb927.11.14340,Tb927.11.14340:mRNA-p1,18.560844979158876,18.550279313092258,18.745979433232147,18.57546642353005,18.783404744391195,18.603598954831106,exportin 1
1674,Tb927.11.14360,Tb927.11.14360:mRNA-p1,18.515431437681432,18.448664954007654,18.440809364910496,18.414225727805302,18.340886316534665,18.58359677086233,mitochondrial carrier protein
1675,Tb927.11.14380,Tb927.11.14380:mRNA-p1,15.765114784544046,15.771959893250871,15.77097384185834,15.985665034369143,15.736641508056925,15.660748681534562,kinetoplast polyadenylation/uridylation factor 2
1677,Tb927.11.1440,Tb927.11.1440:mRNA-p1,17.428371291377267,17.316100299479015,17.1357798850132,17.265153452244874,17.491025140693196,17.38013457024087,"hypothetical protein, conserved"
1678,Tb927.11.14410,Tb927.11.14410:mRNA-p1,15.599657732128465,15.279063019434577,15.513275926577732,15.13383582273366,15.277505641108938,15.274884567912059,"Ankyrin repeats (3 copies), putative"
1679,Tb927.11.14430,Tb927.11.14430:mRNA-p1,20.28540814563681,20.3487158642774,20.23558407419078,20.04292762346048,20.11386947478014,20.280451216415646,proteasome regulatory non-ATP-ase subunit
1680,Tb927.11.14440,Tb927.11.14440:mRNA-p1,16.605173157720937,16.823239914114776,16.885162917619876,16.820313571369773,17.034370123310087,16.745072223441365,"Pentatricopeptide repeat protein (PPR), putative"
1681,Tb927.11.14450,Tb927.11.14450:mRNA-p1,16.499011798111074,17.12344559096205,17.150222817751345,17.11690962428871,16.680948798281133,16.94177667611881,"hypothetical protein, conserved"
1682,Tb927.11.14460,Tb927.11.14460:mRNA-p1,19.017206690576693,18.875460554218154,18.784890302582266,18.639412034294377,19.01212527459042,18.688345939157657,"ADP-ribosylation factor GTPase activating protein 1, putative"
1683,Tb927.11.14470,Tb927.11.14470:mRNA-p1,14.558098703915704,15.027555926575639,14.699820977111946,15.033568016321873,15.34401518798643,14.817015935802397,Bardet-Biedl syndrome 9 protein
1685,Tb927.11.14490,Tb927.11.14490:mRNA-p1,17.69212688597831,17.541343384961493,17.591423159885938,17.496202571011366,17.739659078293908,17.668343354453697,"RNA polymerase subunit, putative"
1686,Tb927.11.1450,Tb927.11.1450:mRNA-p1,19.266713493123376,19.235399427456237,19.182305234629776,19.505726282070118,19.383694933292013,19.431323651439776,"2-oxoglutarate dehydrogenase E1 component, putative"
1687,Tb927.11.14520,Tb927.11.14520:mRNA-p1,14.504515580702135,15.077592066809368,14.97633057272729,15.285019325856167,16.09761552855253,15.667117390742547,Polypeptide deformylase 1
1689,Tb927.11.14560,Tb927.11.14560:mRNA-p1,18.282912514755164,18.36824920040013,18.184105941533126,18.453170014026952,18.54923214700112,18.309623729346544,"Cleavage and polyadenylation specificity factor CPSF160, putative"
1691,Tb927.11.14580,Tb927.11.14580:mRNA-p1,15.951283380797912,15.866753990404312,16.051442463107414,16.237713545207143,16.838288916873033,15.824688821977,Bifunctional Monophosphate RNA Kinase/RNA guanylyltransferase
1692,Tb927.11.14590,Tb927.11.14590:mRNA-p1,19.520821750496093,19.279214810050433,19.303020097008027,19.309932308757038,19.185064301051202,19.245266172273535,G5-interacting protein
1693,Tb927.11.14610,Tb927.11.14610:mRNA-p1,18.115306918085828,18.13600950324743,18.15019988119405,17.988506312132042,17.799159070474786,18.107713707181862,"procyclin-associated gene 4 (PAG4) protein, putative"
1694,Tb927.11.14620,Tb927.11.14620:mRNA-p1,18.643373677121403,18.64648015603989,18.6170896363899,18.243956822240936,18.234065734220362,18.58890102593235,"expression site-associated gene 2 (ESAG2) protein, putative"
1695,Tb927.11.14680,Tb927.11.14680:mRNA-p1,17.416362404012663,17.523758750606905,17.48929686775288,17.522135260441807,17.625126001103396,17.43840227662647,"phosphatidylinositol 3-related kinase, putative"
1696,Tb927.11.14690,Tb927.11.14690:mRNA-p1,16.099671579305593,15.934138334052463,15.955227305222328,15.99052694737306,15.805147827426937,15.75039868371643,"Microtubule-binding protein MIP-T3, putative"
1698,Tb927.11.14730,Tb927.11.14730:mRNA-p1,18.434214741978277,18.535963513936217,18.741139211314717,18.529264443320475,18.561588618268342,18.57157594389979,"Metalloprotease M41 FtsH, putative"
1699,Tb927.11.14750,Tb927.11.14750:mRNA-p1,18.593486071010503,18.51836068940411,18.470158381008563,17.998507192448386,17.760568494865023,18.164940982434057,"PSP1 C-terminal conserved region, putative"
1700,Tb927.11.14760,Tb927.11.14760:mRNA-p1,14.518044144320697,13.93278388853665,14.791243487545195,14.45995372601845,15.00869088279438,14.535963632552285,"Clustered mitochondria/Translation initiation factor eIF3 subunit 135, putative"
1701,Tb927.11.14770,Tb927.11.14770:mRNA-p1,16.55709717747485,16.33676940728947,16.434805853903335,16.370173083896084,16.6775744885415,16.529703153706095,"hypothetical protein, conserved"
1702,Tb927.11.14780,Tb927.11.14780:mRNA-p1,18.987978079446677,18.591347823670013,18.901557543680656,18.70636142604446,18.686118975800266,18.687924201511695,phosphomannose isomerase
1704,Tb927.11.14850,Tb927.11.14850:mRNA-p1,13.524783203767075,13.202253732916667,14.03700897179068,13.49058258658784,13.550943780582088,13.263165737273638,"hypothetical protein, conserved"
1705,Tb927.11.14870,Tb927.11.14870:mRNA-p1,17.918946195908934,18.043369781515874,17.97917143122569,17.82469348286967,17.735289819837547,17.905884765693624,"NAD+ synthase, putative"
1706,Tb927.11.14880,Tb927.11.14880:mRNA-p1,20.418887563544786,19.692883951715007,19.759744464424696,18.787881043500988,20.254714073568834,20.334463706424813,"Paraflagellar Rod Proteome Component 9, putative"
1707,Tb927.11.14890,Tb927.11.14890:mRNA-p1,17.30866385306376,17.54871421620525,17.492564210713546,17.037884556820153,17.640352739023562,17.32843292664006,"DNA polymerase alpha/epsilon subunit B, putative"
1708,Tb927.11.14900,Tb927.11.14900:mRNA-p1,19.58636886242093,19.562996053695368,19.462344501152593,19.290204088377358,19.48828894695964,19.517394505047378,coatomer subunit epsilon
1709,Tb927.11.14910,Tb927.11.14910:mRNA-p1,17.954469326428068,17.65847268202124,17.832787762329453,17.958917544924503,17.66760523776472,17.830488417856646,"protein phosphatase 2C, putative"
1710,Tb927.11.14920,Tb927.11.14920:mRNA-p1,16.968959401783533,16.885547993767585,16.862263524141348,16.897498547287025,17.219773550892874,16.95139455732048,"hypothetical protein, conserved"
1711,Tb927.11.14950,Tb927.11.14950:mRNA-p1,20.68073380311195,20.634713133989063,20.572343105203082,20.07930508160134,20.219711966376966,20.324489599338843,zinc finger protein 2
1712,Tb927.11.14960,Tb927.11.14960:mRNA-p1,18.968911604315867,18.999224235701774,18.950427123483855,18.511202023283804,19.05084488957209,18.560056396302066,"pumilio/PUF RNA binding protein 7, putative"
1713,Tb927.11.14970,Tb927.11.14970:mRNA-p1,19.080437124886625,19.300557006890706,19.238582588036348,18.902526005646404,19.666046472764336,19.23598410973878,"hypothetical protein, conserved"
1714,Tb927.11.14990,Tb927.11.14990:mRNA-p1,16.413987722296476,16.306855219178253,16.437997488422848,16.827660578716483,16.963684844660015,16.567811862001342,"hypothetical protein, conserved"
1716,Tb927.11.15020,Tb927.11.15020:mRNA-p1,20.738599363837974,20.54910991046757,20.618105737694776,20.52496190331283,20.622403326629733,20.4252699521189,iron superoxide dismutase
1717,Tb927.11.15030,Tb927.11.15030:mRNA-p1,20.180539760788335,20.125734122596917,20.208388874514153,20.02430710834189,20.202239830662013,20.2037575243787,small GTPase
1718,Tb927.11.15040,Tb927.11.15040:mRNA-p1,17.990166735313917,18.068083180232133,18.11433967269902,18.097292101686428,18.559585630118594,18.137624875858396,"Chaperonin HSP60, mitochondrial"
1719,Tb927.11.15050,Tb927.11.15050:mRNA-p1,16.91307265095272,16.702096361864523,16.79374448821014,16.687103322315906,16.923002161712756,16.829781953356118,"Cation efflux family, putative"
1720,Tb927.11.15070,Tb927.11.15070:mRNA-p1,16.210138307519973,16.302652030903026,16.29890748152725,16.22717126631696,16.050824468102736,15.909414101591505,Basal body protein
1721,Tb927.11.15100,Tb927.11.15100:mRNA-p1,21.098979489117436,20.924560002486203,20.904348517521083,20.810587029595986,20.75449435995905,20.88894525994434,Tb5.20
1722,Tb927.11.15120,Tb927.11.15120:mRNA-p1,18.56368506117378,18.45786278448271,18.47260569406237,18.428209998324277,18.01633002493754,18.55302643274765,"hypothetical protein, conserved"
1723,Tb927.11.15130,Tb927.11.15130:mRNA-p1,19.5930893670998,19.311088200950252,19.550977706122254,19.607578427217955,19.47869581666289,19.454793648123786,"DnaJ homolog, putative"
1724,Tb927.11.15140,Tb927.11.15140:mRNA-p1,20.438847171447236,20.57074839629845,20.53687810974764,20.10585449189818,20.34732358584523,20.15750468573087,"bilobe region protein, putative"
1725,Tb927.11.15150,Tb927.11.15150:mRNA-p1,20.953766267480532,20.855150208180447,20.75323399277789,20.74554969780701,20.607928287257554,20.978275790576095,"1-acyl-sn-glycerol-3-phosphate acyltransferase, putative"
1727,Tb927.11.15180,Tb927.11.15180:mRNA-p1,15.51186446737086,15.401750606240654,15.475392548136776,15.595495387100511,14.545751056193735,15.535029703288382,"hypothetical protein, conserved"
1728,Tb927.11.15190,Tb927.11.15190:mRNA-p1,17.893660928746268,17.597715692633454,17.875355931814486,17.75375854862152,18.00630827047688,17.67128071104706,"Domain of unknown function (DUF4200), putative"
1729,Tb927.11.15210,Tb927.11.15210:mRNA-p1,17.694332379176835,17.560788549512054,17.661348411786317,17.525929484661027,17.618698702493074,17.493114667922327,"TLR4 regulator and MIR-interacting MSAP, putative"
